leg_id,trip_id,sequence_no,start_ts,end_ts,mode,origin_label,destination_label,distance_km,duration_min,ticket_required,ticket_product_used,leg_note
trip_b1658e4125e8_00117_leg_004,trip_b1658e4125e8_00117,4,2026-03-09T22:20:00,2026-03-09T22:28:00,walking,Mainz Hbf,Apartment,0.6,8,False,none,Walk home.
trip_b1658e4125e8_00118_leg_001,trip_b1658e4125e8_00118,1,2026-03-10T20:00:00,2026-03-10T20:06:00,shared_bike,Apartment,Bar Central,2.0,6,False,none,Shared bike to the bar.
trip_b1658e4125e8_00119_leg_001,trip_b1658e4125e8_00119,1,2026-03-11T14:00:00,2026-03-11T14:05:00,walking,Apartment,Tram Stop A,0.4,5,False,none,Walk to tram stop.
trip_b1658e4125e8_00119_leg_002,trip_b1658e4125e8_00119,2,2026-03-11T14:07:00,2026-03-11T14:22:00,tram,Tram Stop A,Tram Stop B,3.0,15,True,subscription,Tram ride to the shopping centre.
trip_b1658e4125e8_00119_leg_003,trip_b1658e4125e8_00119,3,2026-03-11T14:23:00,2026-03-11T14:27:00,walking,Tram Stop B,Shopping Center,0.3,4,False,none,Short walk to the mall entrance.
trip_b1658e4125e8_00120_leg_001,trip_b1658e4125e8_00120,1,2026-03-11T18:00:00,2026-03-11T18:09:00,bike,Apartment,FitX Gym,2.5,9,False,none,Bike to the gym.
trip_b1658e4125e8_00121_leg_001,trip_b1658e4125e8_00121,1,2026-03-12T08:30:00,2026-03-12T09:00:00,bike,Home,Rheinufer Park,5.0,30,False,none,Bike ride from home to park for morning jog.
trip_b1658e4125e8_00122_leg_001,trip_b1658e4125e8_00122,1,2026-03-12T19:00:00,2026-03-12T19:05:00,walking,Home,Tram Stop,0.4,5,False,none,Walk to the nearest tram stop.
trip_b1658e4125e8_00122_leg_002,trip_b1658e4125e8_00122,2,2026-03-12T19:05:00,2026-03-12T19:45:00,tram,Tram Stop,Tram Station near restaurant,4.0,40,True,subscription,Tram ride covered by monthly subscription.
trip_b1658e4125e8_00122_leg_003,trip_b1658e4125e8_00122,3,2026-03-12T19:45:00,2026-03-12T20:00:00,shared_bike,Tram Station near restaurant,Zum Goldenen Stern,3.0,15,False,none,Pick up a shared bike for the last kilometre.
trip_b1658e4125e8_00123_leg_001,trip_b1658e4125e8_00123,1,2026-03-13T10:00:00,2026-03-13T10:05:00,walking,Home,Mainz Hbf,0.5,5,False,none,Walk to Mainz Hauptbahnhof.
trip_b1658e4125e8_00123_leg_002,trip_b1658e4125e8_00123,2,2026-03-13T10:05:00,2026-03-13T11:15:00,regional_train,Mainz Hbf,Wiesbaden Hbf,30.0,70,True,subscription,Regional train covered by subscription.
trip_b1658e4125e8_00123_leg_003,trip_b1658e4125e8_00123,3,2026-03-13T11:15:00,2026-03-13T11:30:00,walking,Wiesbaden Hbf,Becker Family Home,0.5,15,False,none,Walk from the station to the family house.
trip_b1658e4125e8_00124_leg_001,trip_b1658e4125e8_00124,1,2026-03-13T18:00:00,2026-03-13T19:00:00,bike,Home,FitX Gym,8.0,60,False,none,Bike ride to the fitness centre.
trip_b1658e4125e8_00125_leg_001,trip_b1658e4125e8_00125,1,2026-03-14T08:15:00,2026-03-14T08:20:00,walking,Home,Tram Stop,0.4,5,False,none,Walk to the tram stop.
trip_b1658e4125e8_00125_leg_002,trip_b1658e4125e8_00125,2,2026-03-14T08:20:00,2026-03-14T08:50:00,tram,Tram Stop,Tram Stop near office,5.0,30,True,subscription,Tram ride covered by subscription.
trip_b1658e4125e8_00125_leg_003,trip_b1658e4125e8_00125,3,2026-03-14T08:50:00,2026-03-14T08:55:00,walking,Tram Stop near office,Consulting Office,0.2,5,False,none,Final walk to the office.
trip_b1658e4125e8_00126_leg_001,trip_b1658e4125e8_00126,1,2026-03-14T18:30:00,2026-03-14T19:30:00,bike,Consulting Office,FitX Gym,6.0,60,False,none,Bike ride to the gym.
trip_b1658e4125e8_00127_leg_001,trip_b1658e4125e8_00127,1,2026-03-15T09:00:00,2026-03-15T09:05:00,walking,Home,Car Share Spot,0.5,5,False,none,Walk to the nearest car‑sharing vehicle.
trip_b1658e4125e8_00127_leg_002,trip_b1658e4125e8_00127,2,2026-03-15T09:05:00,2026-03-15T11:05:00,car_sharing,Car Share Spot,Client Office Parking,80.0,120,False,none,Car‑sharing drive to Frankfurt.
trip_b1658e4125e8_00127_leg_003,trip_b1658e4125e8_00127,3,2026-03-15T11:05:00,2026-03-15T11:20:00,walking,Client Office Parking,Client Office,0.5,15,False,none,Final walk to the meeting venue.
trip_b1658e4125e8_00128_leg_001,trip_b1658e4125e8_00128,1,2026-03-16T07:00:00,2026-03-16T07:05:00,walking,Home,Mainz Hbf,0.5,5,False,none,Walk to Mainz Hauptbahnhof.
trip_b1658e4125e8_00128_leg_002,trip_b1658e4125e8_00128,2,2026-03-16T07:05:00,2026-03-16T11:55:00,regional_train,Mainz Hbf,Munich Hbf,350.0,270,True,day_ticket,"Long‑distance regional train, day ticket purchased via mobile app."
trip_b1658e4125e8_00128_leg_003,trip_b1658e4125e8_00128,3,2026-03-16T11:55:00,2026-03-16T12:00:00,walking,Munich Hbf,Munich Office,0.5,5,False,none,Walk from the station to the office.
trip_b1658e4125e8_00129_leg_001,trip_b1658e4125e8_00129,1,2026-03-16T17:00:00,2026-03-16T17:05:00,walking,Munich Office,Munich Hbf,0.5,5,False,none,Walk to Munich Hauptbahnhof.
trip_b1658e4125e8_00129_leg_002,trip_b1658e4125e8_00129,2,2026-03-16T17:05:00,2026-03-16T21:55:00,regional_train,Munich Hbf,Mainz Hbf,350.0,270,True,day_ticket,"Return regional train, day ticket."
trip_b1658e4125e8_00129_leg_003,trip_b1658e4125e8_00129,3,2026-03-16T21:55:00,2026-03-16T22:00:00,walking,Mainz Hbf,Home,0.5,5,False,none,Final walk home.
trip_b1658e4125e8_00130_leg_001,trip_b1658e4125e8_00130,1,2026-03-17T20:00:00,2026-03-17T20:05:00,walking,Home,Bike Dock,0.4,5,False,none,Walk to the shared‑bike docking station.
trip_b1658e4125e8_00130_leg_002,trip_b1658e4125e8_00130,2,2026-03-17T20:05:00,2026-03-17T20:20:00,shared_bike,Bike Dock,Café Central,2.0,15,False,none,Shared bike ride to the café.
trip_b1658e4125e8_00130_leg_003,trip_b1658e4125e8_00130,3,2026-03-17T20:20:00,2026-03-17T20:25:00,walking,Café Central,Home,0.4,5,False,none,Walk back home.
trip_b1658e4125e8_00131_leg_001,trip_b1658e4125e8_00131,1,2026-03-18T08:20:00,2026-03-18T08:25:00,walking,Home,Bus Stop,0.5,5,False,none,Walk to the bus stop.
trip_b1658e4125e8_00131_leg_002,trip_b1658e4125e8_00131,2,2026-03-18T08:25:00,2026-03-18T08:55:00,bus,Bus Stop,Bus Stop near office,5.0,30,True,subscription,Bus ride covered by subscription.
trip_b1658e4125e8_00131_leg_003,trip_b1658e4125e8_00131,3,2026-03-18T08:55:00,2026-03-18T09:00:00,walking,Bus Stop near office,Consulting Office,0.2,5,False,none,Final walk to the office.
trip_b1658e4125e8_00132_leg_001,trip_b1658e4125e8_00132,1,2026-03-18T21:30:00,2026-03-18T21:35:00,walking,Consulting Office,Tram Stop,0.3,5,False,none,Walk to the tram stop.
trip_b1658e4125e8_00132_leg_002,trip_b1658e4125e8_00132,2,2026-03-18T21:35:00,2026-03-18T22:05:00,tram,Tram Stop,Tram Stop near club,4.0,30,True,subscription,Tram ride covered by subscription.
trip_b1658e4125e8_00132_leg_003,trip_b1658e4125e8_00132,3,2026-03-18T22:05:00,2026-03-18T22:10:00,walking,Tram Stop near club,Club Pulse,0.3,5,False,none,Final walk to the club.
trip_b1658e4125e8_00133_leg_001,trip_b1658e4125e8_00133,1,2026-03-19T09:00:00,2026-03-19T09:20:00,bike,Home - Mainzer Straße,Rheinuferpark,5.0,20,False,none,Bike ride from home to the park.
trip_b1658e4125e8_00134_leg_001,trip_b1658e4125e8_00134,1,2026-03-19T14:30:00,2026-03-19T14:35:00,walking,Home - Mainzer Straße,Mainz Hbf,0.4,5,False,none,Walk to Mainz Hauptbahnhof.
trip_b1658e4125e8_00134_leg_002,trip_b1658e4125e8_00134,2,2026-03-19T14:45:00,2026-03-19T18:15:00,long_distance_train,Mainz Hbf,Munich Hbf,350.0,210,True,subscription,ICE train from Mainz to Munich.
trip_b1658e4125e8_00134_leg_003,trip_b1658e4125e8_00134,3,2026-03-19T18:15:00,2026-03-19T18:23:00,shared_bike,Munich Hbf,Munich Project Office,2.0,8,False,none,Shared bike for the last kilometre to the office.
trip_b1658e4125e8_00135_leg_001,trip_b1658e4125e8_00135,1,2026-03-20T09:00:00,2026-03-20T09:08:00,shared_bike,Munich Project Office,Munich Hbf,2.0,8,False,none,Shared bike to Munich station.
trip_b1658e4125e8_00135_leg_002,trip_b1658e4125e8_00135,2,2026-03-20T09:20:00,2026-03-20T12:50:00,long_distance_train,Munich Hbf,Mainz Hbf,350.0,210,True,subscription,ICE back to Mainz.
trip_b1658e4125e8_00135_leg_003,trip_b1658e4125e8_00135,3,2026-03-20T12:50:00,2026-03-20T12:55:00,walking,Mainz Hbf,Home - Mainzer Straße,0.4,5,False,none,Walk home from the station.
trip_b1658e4125e8_00136_leg_001,trip_b1658e4125e8_00136,1,2026-03-20T19:30:00,2026-03-20T19:35:00,walking,Home - Mainzer Straße,Tram Stop Hauptmarkt,0.3,5,False,none,Walk to the tram stop.
trip_b1658e4125e8_00136_leg_002,trip_b1658e4125e8_00136,2,2026-03-20T19:35:00,2026-03-20T19:45:00,tram,Tram Stop Hauptmarkt,Tram Stop Sternstraße,2.0,10,True,subscription,Tram ride to the restaurant area.
trip_b1658e4125e8_00136_leg_003,trip_b1658e4125e8_00136,3,2026-03-20T19:45:00,2026-03-20T19:50:00,walking,Tram Stop Sternstraße,Zum Goldenen Stern,0.3,5,False,none,Final short walk to the restaurant.
trip_b1658e4125e8_00137_leg_001,trip_b1658e4125e8_00137,1,2026-03-21T08:15:00,2026-03-21T08:20:00,walking,Home - Mainzer Straße,Tram Stop Mainzer Allee,0.4,5,False,none,Walk to the nearest tram stop.
trip_b1658e4125e8_00137_leg_002,trip_b1658e4125e8_00137,2,2026-03-21T08:20:00,2026-03-21T08:32:00,tram,Tram Stop Mainzer Allee,Tram Stop Office,2.0,12,True,subscription,Tram ride to the office district.
trip_b1658e4125e8_00137_leg_003,trip_b1658e4125e8_00137,3,2026-03-21T08:32:00,2026-03-21T08:37:00,walking,Tram Stop Office,Consulting Office Mainz,0.4,5,False,none,Final walk to the office.
trip_b1658e4125e8_00138_leg_001,trip_b1658e4125e8_00138,1,2026-03-21T11:30:00,2026-03-21T12:05:00,car_sharing,Consulting Office Mainz,Client Site Wiesbaden,30.0,35,False,none,Car‑sharing drive to the client location.
trip_b1658e4125e8_00139_leg_001,trip_b1658e4125e8_00139,1,2026-03-21T18:00:00,2026-03-21T18:12:00,bike,Consulting Office Mainz,FitX Gym,3.0,12,False,none,Bike ride to the gym.
trip_b1658e4125e8_00140_leg_001,trip_b1658e4125e8_00140,1,2026-03-22T10:00:00,2026-03-22T10:05:00,walking,Home - Mainzer Straße,Mainz Hbf,0.4,5,False,none,Walk to the train station.
trip_b1658e4125e8_00140_leg_002,trip_b1658e4125e8_00140,2,2026-03-22T10:10:00,2026-03-22T10:55:00,regional_train,Mainz Hbf,Frankfurt Hbf,80.0,45,True,subscription,Regional train to Frankfurt.
trip_b1658e4125e8_00140_leg_003,trip_b1658e4125e8_00140,3,2026-03-22T10:55:00,2026-03-22T10:57:00,bike,Frankfurt Hbf,Coworking Space Frankfurt,2.0,7,False,none,Bike from station to coworking space.
trip_b1658e4125e8_00141_leg_001,trip_b1658e4125e8_00141,1,2026-03-22T20:00:00,2026-03-22T20:03:00,walking,Home - Mainzer Straße,Bus Stop Hauptbahnhof,0.2,3,False,none,Walk to the bus stop.
trip_b1658e4125e8_00141_leg_002,trip_b1658e4125e8_00141,2,2026-03-22T20:05:00,2026-03-22T20:17:00,bus,Bus Stop Hauptbahnhof,Bus Stop Kino,1.5,12,True,subscription,Bus ride to the cinema area.
trip_b1658e4125e8_00141_leg_003,trip_b1658e4125e8_00141,3,2026-03-22T20:17:00,2026-03-22T20:19:00,walking,Bus Stop Kino,CineStar Mainz,0.3,2,False,none,Final walk to the cinema.
trip_b1658e4125e8_00142_leg_001,trip_b1658e4125e8_00142,1,2026-03-23T08:20:00,2026-03-23T08:24:00,walking,Home - Mainzer Straße,Bus Stop Mainzer Allee,0.4,4,False,none,Walk to the bus stop.
trip_b1658e4125e8_00142_leg_002,trip_b1658e4125e8_00142,2,2026-03-23T08:25:00,2026-03-23T08:40:00,bus,Bus Stop Mainzer Allee,Bus Stop Office,2.5,15,True,subscription,Bus ride to the office district.
trip_b1658e4125e8_00142_leg_003,trip_b1658e4125e8_00142,3,2026-03-23T08:40:00,2026-03-23T08:43:00,walking,Bus Stop Office,Consulting Office Mainz,0.4,3,False,none,Final walk to the office.
trip_b1658e4125e8_00143_leg_001,trip_b1658e4125e8_00143,1,2026-03-24T07:30:00,2026-03-24T07:35:00,walking,Home - Mainzer Straße,Mainz Hbf,0.4,5,False,none,Walk to the main station.
trip_b1658e4125e8_00143_leg_002,trip_b1658e4125e8_00143,2,2026-03-24T07:45:00,2026-03-24T10:15:00,long_distance_train,Mainz Hbf,Düsseldorf Hbf,260.0,150,True,subscription,ICE train to Düsseldorf.
trip_b1658e4125e8_00143_leg_003,trip_b1658e4125e8_00143,3,2026-03-24T10:15:00,2026-03-24T10:23:00,shared_bike,Düsseldorf Hbf,Client Meeting Düsseldorf,2.0,8,False,none,Shared bike to the meeting venue.
trip_b1658e4125e8_00144_leg_001,trip_b1658e4125e8_00144,1,2026-03-24T18:45:00,2026-03-24T18:53:00,shared_bike,Client Meeting Düsseldorf,Düsseldorf Hbf,2.0,8,False,none,Shared bike back to the station.
trip_b1658e4125e8_00144_leg_002,trip_b1658e4125e8_00144,2,2026-03-24T19:00:00,2026-03-24T21:30:00,long_distance_train,Düsseldorf Hbf,Mainz Hbf,260.0,150,True,subscription,ICE back to Mainz.
trip_b1658e4125e8_00144_leg_003,trip_b1658e4125e8_00144,3,2026-03-24T21:30:00,2026-03-24T21:35:00,walking,Mainz Hbf,Home - Mainzer Straße,0.4,5,False,none,Walk home from the station.
trip_b1658e4125e8_00145_leg_001,trip_b1658e4125e8_00145,1,2026-03-26T09:00:00,2026-03-26T09:30:00,bike,Sophie’s Apartment,Markt am Dom,5.0,30,False,none,Bike ride to the local market.
trip_b1658e4125e8_00146_leg_001,trip_b1658e4125e8_00146,1,2026-03-27T16:00:00,2026-03-27T16:05:00,walking,Sophie’s Apartment,Mainz Hbf,0.4,5,False,none,Walk to Mainz main train station.
trip_b1658e4125e8_00146_leg_002,trip_b1658e4125e8_00146,2,2026-03-27T16:10:00,2026-03-27T16:55:00,regional_train,Mainz Hbf,Frankfurt Hbf,80.0,45,True,subscription,Regional train to Frankfurt.
trip_b1658e4125e8_00146_leg_003,trip_b1658e4125e8_00146,3,2026-03-27T16:58:00,2026-03-27T18:08:00,public_transport,Frankfurt Hbf,Düsseldorf Hbf,200.0,70,True,subscription,ICE to Düsseldorf.
trip_b1658e4125e8_00146_leg_004,trip_b1658e4125e8_00146,4,2026-03-27T18:10:00,2026-03-27T18:22:00,bike,Düsseldorf Hbf,Client Office Düsseldorf,3.0,12,False,none,Bike the last kilometre to the client office.
trip_b1658e4125e8_00147_leg_001,trip_b1658e4125e8_00147,1,2026-03-28T12:30:00,2026-03-28T12:32:00,walking,Sophie’s Apartment,Shared Bike Station,0.2,2,False,none,Walk to the nearest shared‑bike dock.
trip_b1658e4125e8_00147_leg_002,trip_b1658e4125e8_00147,2,2026-03-28T12:32:00,2026-03-28T12:40:00,shared_bike,Shared Bike Station,Zum Goldenen Stern,2.0,8,False,none,Ride a shared bike to the restaurant.
trip_b1658e4125e8_00148_leg_001,trip_b1658e4125e8_00148,1,2026-03-29T08:15:00,2026-03-29T08:18:00,walking,Sophie’s Apartment,Tram Stop Mainz‑Zentrum,0.2,3,False,none,Walk to the nearest tram stop.
trip_b1658e4125e8_00148_leg_002,trip_b1658e4125e8_00148,2,2026-03-29T08:18:00,2026-03-29T08:30:00,tram,Tram Stop Mainz‑Zentrum,Office Tram Stop,4.0,12,True,subscription,Tram ride to the office district.
trip_b1658e4125e8_00148_leg_003,trip_b1658e4125e8_00148,3,2026-03-29T08:30:00,2026-03-29T08:32:00,walking,Office Tram Stop,Consulting Office Mainz,0.2,2,False,none,Final walk to the office building.
trip_b1658e4125e8_00149_leg_001,trip_b1658e4125e8_00149,1,2026-03-30T18:00:00,2026-03-30T18:20:00,bike,Sophie’s Apartment,FitX Mainz,6.0,20,False,none,Bike ride to the gym.
trip_b1658e4125e8_00150_leg_001,trip_b1658e4125e8_00150,1,2026-03-31T19:00:00,2026-03-31T19:02:00,walking,Consulting Office Mainz,Car Sharing Spot,0.2,2,False,none,Walk to the car‑sharing vehicle.
trip_b1658e4125e8_00150_leg_002,trip_b1658e4125e8_00150,2,2026-03-31T19:02:00,2026-03-31T19:32:00,car_sharing,Car Sharing Spot,Wiesbaden Hbf,30.0,30,False,none,Car‑sharing drive to Wiesbaden station.
trip_b1658e4125e8_00150_leg_003,trip_b1658e4125e8_00150,3,2026-03-31T19:32:00,2026-03-31T19:52:00,regional_train,Wiesbaden Hbf,Mainz Hbf,35.0,20,True,subscription,Regional train back to Mainz.
trip_b1658e4125e8_00150_leg_004,trip_b1658e4125e8_00150,4,2026-03-31T19:52:00,2026-03-31T19:57:00,walking,Mainz Hbf,Sophie’s Apartment,0.5,5,False,none,Final walk home.
trip_bf125a32343b_00001_leg_001,trip_bf125a32343b_00001,1,2026-01-01T07:30:00,2026-01-01T07:35:00,walking,Home,Tram Stop Westend,0.4,5,False,none,Walk to the nearest tram stop.
trip_bf125a32343b_00001_leg_002,trip_bf125a32343b_00001,2,2026-01-01T07:35:00,2026-01-01T07:47:00,tram,Tram Stop Westend,Hauptwache,5.0,12,True,monthly_pass,Tram ride through the city centre.
trip_bf125a32343b_00001_leg_003,trip_bf125a32343b_00001,3,2026-01-01T07:47:00,2026-01-01T07:53:00,bike,Hauptwache,FinTech Office,1.0,6,False,none,Bike the last kilometre to the office.
trip_bf125a32343b_00002_leg_001,trip_bf125a32343b_00002,1,2026-01-01T17:30:00,2026-01-01T17:36:00,bike,FinTech Office,Hauptwache,1.0,6,False,none,Bike to the tram stop.
trip_bf125a32343b_00002_leg_002,trip_bf125a32343b_00002,2,2026-01-01T17:36:00,2026-01-01T17:48:00,tram,Hauptwache,Tram Stop Westend,5.0,12,True,monthly_pass,Tram back towards home.
trip_bf125a32343b_00002_leg_003,trip_bf125a32343b_00002,3,2026-01-01T17:48:00,2026-01-01T17:53:00,walking,Tram Stop Westend,Home,0.4,5,False,none,Walk the last block home.
trip_bf125a32343b_00003_leg_001,trip_bf125a32343b_00003,1,2026-01-03T08:00:00,2026-01-03T08:07:00,walking,Home,Frankfurt Hbf,0.5,7,False,none,Walk to the main train station.
trip_bf125a32343b_00003_leg_002,trip_bf125a32343b_00003,2,2026-01-03T08:12:00,2026-01-03T11:42:00,regional_train,Frankfurt Hbf,Munich Hbf,400.0,210,True,monthly_pass,Direct regional train to Munich.
trip_bf125a32343b_00003_leg_003,trip_bf125a32343b_00003,3,2026-01-03T11:42:00,2026-01-03T11:50:00,walking,Munich Hbf,Parents' House,0.6,8,False,none,Walk from the station to parents' home.
trip_bf125a32343b_00004_leg_001,trip_bf125a32343b_00004,1,2026-01-03T13:00:00,2026-01-03T13:08:00,walking,Parents' House,Munich Hbf,0.6,8,False,none,Walk to Munich main station.
trip_bf125a32343b_00004_leg_002,trip_bf125a32343b_00004,2,2026-01-03T13:13:00,2026-01-03T16:43:00,regional_train,Munich Hbf,Frankfurt Hbf,400.0,210,True,monthly_pass,Return regional train.
trip_bf125a32343b_00004_leg_003,trip_bf125a32343b_00004,3,2026-01-03T16:43:00,2026-01-03T16:50:00,walking,Frankfurt Hbf,Home,0.5,7,False,none,Walk home from the station.
trip_bf125a32343b_00005_leg_001,trip_bf125a32343b_00005,1,2026-01-04T09:00:00,2026-01-04T09:07:00,walking,Home,Frankfurt Hbf,0.5,7,False,none,Walk to the main station.
trip_bf125a32343b_00005_leg_002,trip_bf125a32343b_00005,2,2026-01-04T09:12:00,2026-01-04T13:12:00,regional_train,Frankfurt Hbf,Berlin Hbf,550.0,240,True,monthly_pass,Direct regional train to Berlin.
trip_bf125a32343b_00005_leg_003,trip_bf125a32343b_00005,3,2026-01-04T13:12:00,2026-01-04T13:22:00,walking,Berlin Hbf,Tech Hub Berlin,0.8,10,False,none,Walk to the conference venue.
trip_bf125a32343b_00006_leg_001,trip_bf125a32343b_00006,1,2026-01-04T14:00:00,2026-01-04T14:10:00,walking,Tech Hub Berlin,Berlin Hbf,0.8,10,False,none,Walk to the station.
trip_bf125a32343b_00006_leg_002,trip_bf125a32343b_00006,2,2026-01-04T14:15:00,2026-01-04T18:15:00,regional_train,Berlin Hbf,Frankfurt Hbf,550.0,240,True,monthly_pass,Return train to Frankfurt.
trip_bf125a32343b_00006_leg_003,trip_bf125a32343b_00006,3,2026-01-04T18:15:00,2026-01-04T18:22:00,walking,Frankfurt Hbf,Home,0.5,7,False,none,Walk home from the station.
trip_bf125a32343b_00007_leg_001,trip_bf125a32343b_00007,1,2026-01-05T07:35:00,2026-01-05T07:40:00,walking,Home,Tram Stop Westend,0.4,5,False,none,Walk to tram stop.
trip_bf125a32343b_00007_leg_002,trip_bf125a32343b_00007,2,2026-01-05T07:40:00,2026-01-05T07:52:00,tram,Tram Stop Westend,Hauptwache,5.0,12,True,monthly_pass,Tram ride.
trip_bf125a32343b_00007_leg_003,trip_bf125a32343b_00007,3,2026-01-05T07:52:00,2026-01-05T07:58:00,bike,Hauptwache,FinTech Office,0.8,6,False,none,Bike the last stretch.
trip_bf125a32343b_00008_leg_001,trip_bf125a32343b_00008,1,2026-01-05T18:30:00,2026-01-05T18:35:00,bike,FinTech Office,Tram Stop Hauptwache,0.8,5,False,none,Bike to the tram stop.
trip_bf125a32343b_00008_leg_002,trip_bf125a32343b_00008,2,2026-01-05T18:35:00,2026-01-05T18:43:00,tram,Tram Stop Hauptwache,Zeil Stop,3.0,8,True,monthly_pass,Tram to the restaurant area.
trip_bf125a32343b_00008_leg_003,trip_bf125a32343b_00008,3,2026-01-05T18:43:00,2026-01-05T18:46:00,walking,Zeil Stop,Italian Bistro,0.2,3,False,none,Walk to the restaurant.
trip_bf125a32343b_00008_leg_004,trip_bf125a32343b_00008,4,2026-01-05T20:16:00,2026-01-05T20:19:00,walking,Italian Bistro,Zeil Stop,0.2,3,False,none,Walk back to tram stop after dinner.
trip_bf125a32343b_00008_leg_005,trip_bf125a32343b_00008,5,2026-01-05T20:19:00,2026-01-05T20:27:00,tram,Zeil Stop,Tram Stop Westend,3.0,8,True,monthly_pass,Tram back towards home.
trip_bf125a32343b_00008_leg_006,trip_bf125a32343b_00008,6,2026-01-05T20:27:00,2026-01-05T20:32:00,bike,Tram Stop Westend,Home,0.8,5,False,none,Bike the final kilometre home.
trip_bf125a32343b_00009_leg_001,trip_bf125a32343b_00009,1,2026-01-06T10:00:00,2026-01-06T10:03:00,walking,Home,Car2Go Spot Westend,0.2,3,False,none,Walk to the car‑sharing vehicle.
trip_bf125a32343b_00009_leg_002,trip_bf125a32343b_00009,2,2026-01-06T10:03:00,2026-01-06T10:15:00,car_sharing,Car2Go Spot Westend,Client Office,5.0,12,False,none,Drive to client using on‑demand car sharing.
trip_bf125a32343b_00010_leg_001,trip_bf125a32343b_00010,1,2026-01-06T12:30:00,2026-01-06T12:42:00,car_sharing,Client Office,Car2Go Spot Westend,5.0,12,False,none,Drive back to the car‑sharing spot.
trip_bf125a32343b_00010_leg_002,trip_bf125a32343b_00010,2,2026-01-06T12:42:00,2026-01-06T12:45:00,walking,Car2Go Spot Westend,Home,0.2,3,False,none,Walk home from the vehicle.
trip_bf125a32343b_00011_leg_001,trip_bf125a32343b_00011,1,2026-01-07T07:40:00,2026-01-07T07:45:00,walking,Home,Tram Stop Westend,0.4,5,False,none,Walk to tram stop.
trip_bf125a32343b_00011_leg_002,trip_bf125a32343b_00011,2,2026-01-07T07:45:00,2026-01-07T07:57:00,tram,Tram Stop Westend,Hauptwache,5.0,12,True,monthly_pass,Tram ride.
trip_bf125a32343b_00011_leg_003,trip_bf125a32343b_00011,3,2026-01-07T07:57:00,2026-01-07T08:03:00,bike,Hauptwache,FinTech Office,0.8,6,False,none,Bike the final stretch.
trip_bf125a32343b_00012_leg_001,trip_bf125a32343b_00012,1,2026-01-07T17:40:00,2026-01-07T17:46:00,bike,FinTech Office,Hauptwache,0.8,6,False,none,Bike to tram stop.
trip_bf125a32343b_00012_leg_002,trip_bf125a32343b_00012,2,2026-01-07T17:46:00,2026-01-07T17:58:00,tram,Hauptwache,Tram Stop Westend,5.0,12,True,monthly_pass,Tram back towards home.
trip_bf125a32343b_00012_leg_003,trip_bf125a32343b_00012,3,2026-01-07T17:58:00,2026-01-07T18:03:00,walking,Tram Stop Westend,Home,0.4,5,False,none,Walk home.
trip_bf125a32343b_00013_leg_001,trip_bf125a32343b_00013,1,2026-01-08T07:30:00,2026-01-08T07:35:00,walking,Home,Tram Stop Hauptwache,0.3,5,False,none,Walk from home to the nearest tram stop.
trip_bf125a32343b_00013_leg_002,trip_bf125a32343b_00013,2,2026-01-08T07:35:00,2026-01-08T07:45:00,tram,Tram Stop Hauptwache,Tram Stop Hauptbahnhof,3.0,10,True,monthly_pass,Tram ride towards the main station.
trip_bf125a32343b_00013_leg_003,trip_bf125a32343b_00013,3,2026-01-08T07:45:00,2026-01-08T07:57:00,subway,U-Bahn Station Hauptbahnhof,U-Bahn Station Financial District,5.0,12,True,monthly_pass,Subway to the financial district.
trip_bf125a32343b_00013_leg_004,trip_bf125a32343b_00013,4,2026-01-08T07:57:00,2026-01-08T08:05:00,bike,U-Bahn Station Financial District,"FinTech Office, Main Tower",3.5,8,False,none,Bike the last kilometre to the office.
trip_bf125a32343b_00014_leg_001,trip_bf125a32343b_00014,1,2026-01-08T17:45:00,2026-01-08T17:53:00,bike,"FinTech Office, Main Tower",U-Bahn Station Financial District,3.5,8,False,none,Bike from office to the subway station.
trip_bf125a32343b_00014_leg_002,trip_bf125a32343b_00014,2,2026-01-08T17:53:00,2026-01-08T18:05:00,subway,U-Bahn Station Financial District,U-Bahn Station Hauptwache,5.0,12,True,monthly_pass,Subway back towards city centre.
trip_bf125a32343b_00014_leg_003,trip_bf125a32343b_00014,3,2026-01-08T18:05:00,2026-01-08T18:15:00,tram,Tram Stop Hauptwache,Tram Stop Home,3.0,10,True,monthly_pass,Tram ride closer to home.
trip_bf125a32343b_00014_leg_004,trip_bf125a32343b_00014,4,2026-01-08T18:15:00,2026-01-08T18:20:00,walking,Tram Stop Home,Home (60311),0.3,5,False,none,Final walk home.
trip_bf125a32343b_00015_leg_001,trip_bf125a32343b_00015,1,2026-01-08T19:30:00,2026-01-08T19:36:00,bike,"FinTech Office, Main Tower",Italian Bistro,2.0,6,False,none,Bike directly to the restaurant.
trip_bf125a32343b_00016_leg_001,trip_bf125a32343b_00016,1,2026-01-08T21:00:00,2026-01-08T21:12:00,bike,Italian Bistro,Home (60311),4.0,12,False,none,Bike back home.
trip_bf125a32343b_00017_leg_001,trip_bf125a32343b_00017,1,2026-01-10T07:35:00,2026-01-10T07:40:00,walking,Home,Tram Stop Hauptwache,0.3,5,False,none,Walk to tram stop.
trip_bf125a32343b_00017_leg_002,trip_bf125a32343b_00017,2,2026-01-10T07:40:00,2026-01-10T07:50:00,tram,Tram Stop Hauptwache,Tram Stop Hauptbahnhof,3.0,10,True,monthly_pass,Tram towards main station.
